VotingPrecinctID,VotingPrecinctName,MailBallotPrecinct,BalType,Assembly,Congressional,Senatorial,Supervisorial,Issued,American_Independent_Issued,Democratic_Issued,Green_Issued,Libertarian_Issued,Peace_&_Freedom_Issued,Republican_Issued,No_Party_Preference_Issued,No_Party_Preference_(AI)_Issued,No_Party_Preference_(LIB)_Issued,No_Party_Preference_(DEM)_Issued,Returned,American_Independent_Returned,Democratic_Returned,Green_Returned,Libertarian_Returned,Peace_&_Freedom_Returned,Republican_Returned,No_Party_Preference_Returned,No_Party_Preference_(AI)_Returned,No_Party_Preference_(LIB)_Returned,No_Party_Preference_(DEM)_Returned,Accepted,American_Independent_Accepted,Democratic_Accepted,Green_Accepted,Libertarian_Accepted,Peace_&_Freedom_Accepted,Republican_Accepted,No_Party_Preference_Accepted,No_Party_Preference_(AI)_Accepted,No_Party_Preference_(LIB)_Accepted,No_Party_Preference_(DEM)_Accepted,Pending,American_Independent_Pending,Democratic_Pending,Green_Pending,Libertarian_Pending,Peace_&_Freedom_Pending,Republican_Pending,No_Party_Preference_Pending,No_Party_Preference_(AI)_Pending,No_Party_Preference_(LIB)_Pending,No_Party_Preference_(DEM)_Pending,Challenged,American_Independent_Challenged,Democratic_Challenged,Green_Challenged,Libertarian_Challenged,Peace_&_Freedom_Challenged,Republican_Challenged,No_Party_Preference_Challenged,No_Party_Preference_(AI)_Challenged,No_Party_Preference_(LIB)_Challenged,No_Party_Preference_(DEM)_Challenged
7054,Pct 7054,NO,5,17,12,11,10,752,13,468,4,1,1,28,231,0,0,0,422,7,280,2,1,1,18,108,0,0,0,408,7,269,1,1,1,18,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,12,1,0,0,0,2,0,0,0
7055,Pct 7055,NO,5,17,12,11,10,662,11,372,1,2,3,29,241,0,0,0,450,4,267,1,1,0,16,159,0,0,0,444,4,262,1,1,0,16,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,1,0,0,0
7101,Pct 7101 MB,YES,7,17,12,11,1,166,1,112,3,2,0,3,43,0,0,0,120,0,82,3,2,0,1,32,0,0,0,120,0,82,3,2,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7201,Pct 7201,NO,8,17,12,11,2,742,14,404,2,8,0,100,207,0,0,0,529,7,307,0,8,0,61,142,0,0,0,519,7,304,0,7,0,59,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,1,0,2,4,0,0,0
7202,Pct 7202,NO,8,17,12,11,2,639,19,326,2,11,0,104,172,0,0,0,439,14,248,2,4,0,69,99,0,0,0,430,14,244,1,4,0,69,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,1,0,0,0,4,0,0,0
7203,Pct 7203,NO,8,17,12,11,2,679,10,372,3,5,1,73,215,0,0,0,431,3,251,1,1,1,45,129,0,0,0,424,3,248,1,0,1,45,126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,3,0,1,0,0,3,0,0,0
7204,Pct 7204,NO,8,17,12,11,2,723,15,406,2,7,2,81,209,0,0,0,545,13,325,2,3,1,56,144,0,0,0,532,13,318,2,3,1,52,142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,7,0,0,0,4,2,0,0,0
7205,Pct 7205,NO,8,17,12,11,2,666,10,361,5,5,0,100,183,0,0,0,493,4,272,3,5,0,76,131,0,0,0,486,4,271,3,5,0,74,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,2,4,0,0,0
7206,Pct 7206,NO,9,17,12,11,2,273,7,156,1,0,0,26,82,0,0,0,191,5,108,1,0,0,19,57,0,0,0,191,5,108,1,0,0,19,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,Pct 7207,NO,9,17,12,11,2,633,18,350,4,1,1,52,207,0,0,0,439,10,266,3,0,0,31,129,0,0,0,433,10,262,3,0,0,31,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,2,0,0,0
7208,Pct 7208,NO,9,17,12,11,2,481,13,267,4,3,0,45,148,0,0,0,338,8,195,3,2,0,30,99,0,0,0,332,8,190,3,2,0,30,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,1,0,0,0
7209,Pct 7209,NO,9,17,12,11,2,543,7,297,0,5,1,79,154,0,0,0,429,2,253,0,3,0,65,106,0,0,0,425,2,253,0,3,0,64,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,0,0
7301,Pct 7301,NO,10,17,12,11,3,759,17,385,0,7,2,58,281,0,0,0,453,10,247,0,4,1,34,154,0,0,0,436,10,235,0,4,1,33,150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,12,0,0,0,1,4,0,0,0
7302,Pct 7302,NO,10,17,12,11,3,632,15,324,3,1,1,61,221,0,0,0,473,10,269,1,1,0,46,145,0,0,0,463,10,263,1,1,0,46,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,4,0,0,0
7303,Pct 7303,NO,10,17,12,11,3,783,21,413,4,6,3,69,265,0,0,0,500,12,279,2,3,2,42,159,0,0,0,485,12,271,2,3,2,40,154,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,9,0,0,0,2,5,0,0,0
7304,Pct 7304,NO,10,17,12,11,3,749,16,429,0,5,2,66,229,0,0,0,506,12,310,0,4,2,40,136,0,0,0,493,12,303,0,2,2,39,133,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,7,0,2,0,1,3,0,0,0
7305,Pct 7305,NO,10,17,12,11,3,669,20,346,4,6,0,92,199,0,0,0,465,14,257,2,1,0,64,125,0,0,0,457,12,254,2,1,0,64,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,0,0,0,0,3,0,0,0
7306,Pct 7306,NO,10,17,12,11,3,771,17,415,4,13,1,63,253,0,0,0,507,7,298,4,8,1,39,147,0,0,0,499,7,293,4,8,1,39,144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,5,0,0,0,0,4,0,0,0
7307,Pct 7307,NO,10,17,12,11,3,547,10,313,6,3,0,45,166,0,0,0,352,6,207,5,0,0,36,96,0,0,0,347,6,204,5,0,0,36,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,2,0,0,0
7308,Pct 7308,NO,10,17,12,11,3,466,11,261,2,6,0,42,141,0,0,0,318,6,188,1,3,0,26,92,0,0,0,313,6,185,1,3,0,26,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,2,0,0,0
7309,Pct 7309,NO,10,17,12,11,3,655,14,376,0,8,1,73,181,0,0,0,446,10,259,0,7,1,55,113,0,0,0,440,10,254,0,7,1,55,112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,6,0,0,0,0,1,0,0,0
7311,Pct 7311,NO,10,17,12,11,3,671,12,373,6,4,1,66,208,0,0,0,462,9,269,2,2,0,41,138,0,0,0,454,9,263,2,2,0,41,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,2,0,0,0
7312,Pct 7312,NO,10,17,12,11,3,655,20,363,3,6,1,88,170,0,0,0,474,13,281,3,3,0,54,118,0,0,0,469,13,277,3,3,0,54,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0
7313,Pct 7313,NO,10,17,12,11,3,755,18,398,2,6,1,71,256,0,0,0,492,13,262,0,5,0,50,160,0,0,0,485,12,260,0,5,0,49,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,1,3,0,0,0
7314,Pct 7314,NO,10,17,12,11,3,598,2,242,1,6,2,17,321,0,0,0,278,2,120,1,4,1,10,137,0,0,0,273,2,116,1,4,1,10,136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0
7315,Pct 7315,NO,10,17,12,11,3,506,11,253,1,3,0,43,189,0,0,0,287,5,166,1,0,0,25,88,0,0,0,283,4,166,1,0,0,25,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0
7316,Pct 7316,NO,10,17,12,11,3,652,13,316,4,7,2,42,253,0,0,0,373,6,204,1,3,2,26,126,0,0,0,367,6,203,1,3,1,26,122,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,1,0,0,1,0,4,0,0,0
7317,Pct 7317,NO,10,17,12,11,3,695,10,352,2,4,1,62,256,0,0,0,463,7,248,2,3,0,45,156,0,0,0,456,7,243,2,3,0,44,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,1,1,0,0,0
7318,Pct 7318,NO,10,17,12,11,3,575,10,286,5,1,0,43,226,0,0,0,401,9,217,4,1,0,29,137,0,0,0,392,9,210,4,1,0,28,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,1,1,0,0,0
7319,Pct 7319,NO,11,17,12,11,3,793,13,420,1,3,2,78,272,0,0,0,527,7,305,0,2,2,55,154,0,0,0,518,7,300,0,2,2,55,150,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,6,0,0,0,0,4,0,0,0
7321,Pct 7321,NO,10,17,12,11,3,507,6,218,3,2,0,26,246,0,0,0,288,3,141,2,1,0,14,125,0,0,0,285,3,139,2,1,0,14,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0
7322,Pct 7322,NO,10,17,12,11,3,688,6,285,2,1,2,19,362,0,0,0,345,4,145,1,1,1,9,179,0,0,0,341,4,144,1,1,1,9,176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,3,0,0,0
7323,Pct 7323,NO,11,17,12,11,3,727,15,364,2,5,2,59,276,0,0,0,468,9,244,2,4,2,38,167,0,0,0,455,8,240,2,4,2,36,161,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,1,4,0,0,0,2,6,0,0,0
7324,Pct 7324,NO,11,17,12,11,3,559,4,290,1,7,2,54,201,0,0,0,369,3,209,1,4,1,32,119,0,0,0,364,3,205,1,4,1,32,118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0
7325,Pct 7325,NO,10,17,12,11,3,679,11,369,1,5,0,53,237,0,0,0,444,4,261,1,2,0,34,139,0,0,0,438,4,257,1,1,0,34,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,1,0,0,1,0,0,0
7326,Pct 7326,NO,10,17,12,11,3,667,14,315,2,6,4,57,265,0,0,0,439,8,224,2,3,0,39,161,0,0,0,431,8,218,2,3,0,38,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,1,1,0,0,0
7327,Pct 7327,NO,10,17,12,11,3,571,4,202,1,0,6,27,325,0,0,0,286,2,101,0,0,3,18,160,0,0,0,280,2,98,0,0,3,18,157,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0
7328,Pct 7328,NO,10,17,12,11,3,792,6,275,2,4,0,42,448,0,0,0,400,3,146,1,1,0,30,217,0,0,0,394,3,145,1,1,0,30,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,5,0,0,0
7329,Pct 7329,NO,10,17,12,11,3,510,11,240,4,3,1,50,196,0,0,0,323,6,156,1,2,1,41,114,0,0,0,321,6,154,1,2,1,41,114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
7331,Pct 7331,NO,10,17,12,11,3,662,13,346,4,6,2,98,189,0,0,0,469,10,254,2,3,0,71,126,0,0,0,463,10,252,2,3,0,70,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,1,3,0,0,0
7332,Pct 7332,NO,11,17,12,11,3,628,14,330,4,7,2,39,228,0,0,0,370,5,205,4,3,1,27,123,0,0,0,366,5,203,4,3,1,26,122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2,0,0,0,1,2,0,0,0
7333,Pct 7333,NO,11,17,12,11,3,785,19,435,2,7,1,62,257,0,0,0,550,14,324,2,6,1,39,162,0,0,0,542,14,321,2,5,1,39,158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,3,0,1,0,0,4,0,0,0
7334,Pct 7334,NO,11,17,12,11,3,692,11,408,5,4,2,44,213,0,0,0,475,4,295,5,2,0,32,134,0,0,0,463,4,288,5,2,0,30,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,2,3,0,0,0
7335,Pct 7335,NO,11,17,12,11,3,762,17,394,3,6,0,87,252,0,0,0,531,12,289,2,4,0,64,159,0,0,0,525,12,287,2,4,0,64,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,4,0,0,0
7336,Pct 7336,NO,11,17,12,11,3,728,25,367,7,4,0,103,219,0,0,0,525,16,272,5,4,0,74,152,0,0,0,524,16,271,5,4,0,74,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0
7337,Pct 7337,NO,11,17,12,11,3,668,15,342,2,4,4,71,228,0,0,0,470,5,259,1,3,3,58,141,0,0,0,466,5,257,1,2,3,57,141,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,2,0,1,0,1,0,0,0,0
7338,Pct 7338,NO,10,17,12,11,3,731,5,303,3,2,1,43,363,0,0,0,436,4,201,2,1,0,28,195,0,0,0,428,4,198,2,1,0,28,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,6,0,0,0
7339,Pct 7339,NO,11,17,12,11,3,503,8,274,6,10,2,26,173,0,0,0,319,5,195,3,6,1,13,94,0,0,0,313,5,192,2,6,1,13,92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,3,1,0,0,0,2,0,0,0
7341,Pct 7341,NO,11,17,12,11,3,650,22,368,1,7,1,32,214,0,0,0,408,9,240,1,3,0,21,129,0,0,0,404,9,238,1,3,0,21,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0
7342,Pct 7342,NO,11,17,12,11,3,621,7,369,2,10,0,46,185,0,0,0,427,4,255,2,7,0,36,122,0,0,0,416,4,249,2,7,0,35,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,1,4,0,0,0
7343,Pct 7343,NO,11,17,12,11,3,497,8,299,4,8,3,23,144,0,0,0,322,3,203,2,4,1,15,90,0,0,0,315,3,199,2,4,1,14,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,4,0,0,0,1,2,0,0,0
7344,Pct 7344,NO,11,17,12,11,3,823,17,458,8,5,0,62,269,0,0,0,551,13,326,7,4,0,35,164,0,0,0,541,13,321,7,4,0,35,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,5,0,0,0
7345,Pct 7345,NO,11,17,12,11,3,827,23,492,9,12,1,54,232,0,0,0,524,15,341,4,8,0,26,127,0,0,0,520,15,338,4,8,0,26,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,0
7346,Pct 7346,NO,11,17,12,11,3,663,12,381,10,4,4,37,206,0,0,0,388,7,243,6,2,1,21,106,0,0,0,385,7,242,6,2,1,20,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,2,1,0,0,0
7347,Pct 7347,NO,11,17,12,11,3,770,15,479,9,7,1,32,224,0,0,0,491,5,333,5,2,0,15,128,0,0,0,481,5,326,5,2,0,14,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,1,2,0,0,0
7348,Pct 7348,NO,11,17,12,11,3,627,15,359,4,5,3,36,204,0,0,0,366,8,226,1,2,2,14,113,0,0,0,356,8,219,1,2,2,14,110,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,7,0,0,0,0,3,0,0,0
7349,Pct 7349,NO,11,17,12,11,3,707,25,378,2,10,2,53,233,0,0,0,432,13,253,1,3,1,30,129,0,0,0,428,13,253,1,3,1,30,126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0
7501,Pct 7501,NO,12,17,12,11,5,410,6,240,0,2,1,33,127,0,0,0,314,3,189,0,2,1,27,92,0,0,0,308,3,186,0,2,1,27,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0
7502,Pct 7502,NO,12,17,12,11,5,633,10,345,4,4,1,61,203,0,0,0,455,6,256,3,1,1,48,137,0,0,0,447,6,251,3,1,1,48,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,5,0,0,0,0,3,0,0,0
7503,Pct 7503,NO,12,17,12,11,5,560,7,346,0,3,0,42,159,0,0,0,393,7,253,0,1,0,33,97,0,0,0,387,7,249,0,1,0,32,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,1,1,0,0,0
7504,Pct 7504,NO,12,17,12,11,5,371,5,202,1,0,1,22,137,0,0,0,226,2,137,0,0,0,10,76,0,0,0,223,2,137,0,0,0,10,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
7505,Pct 7505,NO,12,17,12,11,5,707,10,423,5,2,1,85,179,0,0,0,541,6,343,4,2,1,60,124,0,0,0,531,5,338,4,2,1,60,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,5,0,0,0,0,4,0,0,0
7506,Pct 7506,NO,12,17,12,11,5,778,21,462,5,5,3,39,240,0,0,0,485,10,304,4,2,1,24,139,0,0,0,475,10,298,4,2,1,23,136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,6,0,0,0,1,3,0,0,0
7507,Pct 7507,NO,12,17,12,11,5,619,9,385,2,1,5,25,187,0,0,0,356,2,246,1,0,1,10,93,0,0,0,347,2,239,1,0,1,10,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,7,0,0,0,0,2,0,0,0
7508,Pct 7508,NO,12,17,12,11,5,588,8,355,5,3,0,41,171,0,0,0,433,6,277,3,0,0,30,113,0,0,0,427,6,275,3,0,0,30,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,4,0,0,0
7509,Pct 7509/7511,NO,12,17,12,11,5,700,10,420,5,4,0,41,216,0,0,0,478,3,314,2,1,0,26,131,0,0,0,469,3,312,2,1,0,25,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,1,6,0,0,0
7512,Pct 7512,NO,12,17,12,11,5,428,5,257,2,1,1,31,126,0,0,0,287,2,183,2,1,1,18,77,0,0,0,285,2,181,2,1,1,18,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
7513,Pct 7513,NO,12,17,12,11,5,539,11,330,4,3,1,29,158,0,0,0,319,6,215,3,1,1,12,79,0,0,0,316,6,212,3,1,1,12,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
7514,Pct 7514,NO,12,17,12,11,5,593,8,364,2,2,4,25,173,0,0,0,314,3,207,1,2,1,12,82,0,0,0,305,2,201,1,2,1,12,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,6,0,0,0,0,2,0,0,0
7515,Pct 7515,NO,12,17,12,11,5,604,5,371,3,4,3,24,189,0,0,0,396,2,264,1,1,0,15,110,0,0,0,391,2,262,1,1,0,15,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,3,0,0,0
7516,Pct 7516,NO,12,17,12,11,5,742,11,436,3,9,1,46,233,0,0,0,543,6,335,2,5,1,35,156,0,0,0,539,6,333,2,5,1,34,155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,1,1,0,0,0
7517,Pct 7517,NO,12,17,12,11,5,581,16,388,3,6,3,18,143,0,0,0,420,11,296,2,2,3,11,93,0,0,0,410,11,290,2,2,3,11,89,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,6,0,0,0,0,4,0,0,0
7518,Pct 7518,NO,12,17,12,11,5,683,12,444,2,2,3,25,191,0,0,0,485,5,324,0,1,1,18,134,0,0,0,480,5,321,0,1,1,18,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,0,0,2,0,0,0
7519,Pct 7519,NO,12,17,12,11,5,534,13,349,5,5,1,15,145,0,0,0,366,11,255,2,3,0,10,85,0,0,0,357,11,249,2,3,0,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,3,0,0,0
7521,Pct 7521,NO,12,17,12,11,5,540,12,349,4,5,1,14,151,0,0,0,364,7,241,4,3,0,9,98,0,0,0,356,7,233,4,3,0,9,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0
7522,Pct 7522,NO,12,17,12,11,5,560,12,393,3,3,1,10,137,0,0,0,409,4,296,3,1,1,5,98,0,0,0,398,4,290,3,1,1,5,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,6,0,0,0,0,5,0,0,0
7523,Pct 7523,NO,12,17,12,11,5,518,7,327,6,0,0,12,164,0,0,0,364,3,241,4,0,0,10,104,0,0,0,360,3,239,4,0,0,10,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0
7524,Pct 7524,NO,12,17,12,11,5,433,11,254,5,1,1,11,148,0,0,0,268,5,167,4,1,1,6,82,0,0,0,263,5,162,4,1,1,6,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0
7525,Pct 7525,NO,12,17,12,11,5,574,11,380,6,3,2,16,152,0,0,0,350,4,239,5,2,1,12,85,0,0,0,343,4,234,5,2,1,12,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,5,0,0,0,0,2,0,0,0
7526,Pct 7526,NO,12,17,12,11,5,749,17,481,2,1,2,29,216,0,0,0,554,9,377,2,0,2,19,145,0,0,0,549,9,373,2,0,2,19,144,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0
7527,Pct 7527/7528,NO,12,17,12,11,5,516,9,319,1,4,2,31,143,0,0,0,350,4,225,1,2,0,16,98,0,0,0,340,4,220,1,2,0,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,5,0,0,0
7529,Pct 7529,NO,12,17,12,11,5,717,9,485,6,2,1,14,194,0,0,0,491,4,354,5,1,1,5,116,0,0,0,486,4,350,5,1,1,5,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0
7531,Pct 7531,NO,12,17,12,11,5,644,9,412,11,7,2,12,188,0,0,0,451,5,304,8,1,2,6,124,0,0,0,442,5,299,8,1,2,5,121,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,5,0,0,0,1,3,0,0,0
7532,Pct 7532,NO,12,17,12,11,5,611,10,393,5,7,4,18,173,0,0,0,407,5,275,3,4,2,8,109,0,0,0,397,4,268,3,4,2,8,107,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,7,0,0,0,0,2,0,0,0
7533,Pct 7533,NO,12,17,12,11,5,716,11,470,9,7,1,22,193,0,0,0,501,6,346,8,3,1,15,121,0,0,0,492,6,339,8,3,1,15,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,7,0,0,0,0,2,0,0,0
7534,Pct 7534,NO,12,17,12,11,5,625,14,388,6,5,1,16,194,0,0,0,421,8,266,3,5,1,12,126,0,0,0,414,7,262,3,5,1,12,124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,4,0,0,0,0,2,0,0,0
7535,Pct 7535,NO,12,17,12,11,5,535,7,334,6,4,0,18,164,0,0,0,390,6,254,5,2,0,10,111,0,0,0,387,6,252,5,2,0,10,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0
7536,Pct 7536,NO,12,17,12,11,5,610,10,406,6,4,1,13,169,0,0,0,430,5,301,4,2,1,9,107,0,0,0,422,5,296,4,1,1,9,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,5,0,1,0,0,2,0,0,0
7537,Pct 7537,NO,12,17,12,11,5,553,7,352,6,4,2,16,164,0,0,0,372,6,249,5,2,0,11,98,0,0,0,363,5,244,5,2,0,11,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,5,0,0,0,0,2,0,0,0
7538,Pct 7538,NO,12,17,12,11,5,560,14,383,5,4,1,13,138,0,0,0,412,9,282,5,2,0,8,105,0,0,0,400,9,271,5,2,0,8,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,1,0,0,0
7539,Pct 7539,NO,12,17,12,11,5,632,11,405,8,3,3,9,190,0,0,0,439,9,290,6,2,3,5,122,0,0,0,429,9,284,6,2,3,5,118,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,6,0,0,0,0,4,0,0,0
7541,Pct 7541,NO,12,17,12,11,5,586,8,385,3,7,2,8,172,0,0,0,405,2,284,3,3,0,6,106,0,0,0,401,2,280,3,3,0,6,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0
7542,Pct 7542,NO,12,17,12,11,5,574,7,370,8,4,4,13,161,0,0,0,392,5,259,5,2,2,8,106,0,0,0,388,5,257,5,2,2,8,104,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0
7543,Pct 7543,NO,12,17,12,11,5,647,10,438,3,2,3,14,175,0,0,0,472,8,327,3,1,2,9,122,0,0,0,471,8,327,3,1,2,9,121,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7544,Pct 7544,NO,12,17,12,11,5,671,9,451,4,2,1,12,191,0,0,0,490,6,345,1,2,1,6,129,0,0,0,480,5,340,1,2,1,6,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,5,0,0,0,0,4,0,0,0
7545,Pct 7545,NO,12,17,12,11,5,693,16,419,7,3,1,29,212,0,0,0,484,9,313,5,1,0,18,134,0,0,0,482,9,311,5,1,0,18,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0
7546,Pct 7546,NO,12,17,12,11,5,716,9,468,2,2,4,23,206,0,0,0,530,5,361,1,0,2,18,141,0,0,0,520,5,356,1,0,2,18,136,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,5,0,0,0,0,5,0,0,0
7547,Pct 7547,NO,12,17,12,11,5,748,19,499,9,7,3,10,198,0,0,0,518,9,369,6,3,2,4,122,0,0,0,505,9,358,6,3,2,4,120,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,11,0,0,0,0,2,0,0,0
7548,Pct 7548,NO,12,17,12,11,5,776,21,498,7,2,3,31,208,0,0,0,522,10,362,3,1,1,13,130,0,0,0,513,10,356,3,1,1,13,127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,6,0,0,0,0,3,0,0,0
